window,symbol,checkpoint,path,route,regime,direction,confidence,entry_price,atr_4h,sl_price,tp_price,one_R_dist,live_allowed,suppressed_flag,run_length,one_r_before_sl,two_r_before_sl,sl_first,unresolved,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_24h,mae_24h,mfe_48h,mae_48h,time_to_sl_min,time_to_1r_min,time_to_tp_min,fee_drag_R_taker_taker,fee_drag_R_maker_taker,truncated_4h,truncated_8h,truncated_24h,truncated_48h,forward_bars
60d,LINK/USDT:USDT,2026-04-04T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,68.02,8.64,0.14208736793573282,8.995218419839333,7.929563160321337,0.355218419839332,False,ALLOW_ADAPTIVE_TREND_ROUTE,32,,,,True,0.0129999999999999,0.03599999999999959,0.018000000000000682,0.03599999999999959,0.03500000000000014,0.1379999999999999,0.16900000000000048,0.38599999999999923,,,,0.024323062987296487,0.01702614409110754,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-05T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,69.74,8.646,0.11697488893585317,8.938437222339633,8.061125555320736,0.29243722233963254,False,ALLOW_ADAPTIVE_TREND_ROUTE,40,False,False,True,False,0.15100000000000158,0.009999999999999787,0.15100000000000158,0.009999999999999787,0.1750000000000007,0.379999999999999,0.1750000000000007,0.5069999999999997,1230.0,,,0.029565319800359258,0.02069572386025148,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-06T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,68.67,8.927,0.13777011487687657,8.582574712807808,9.615850574384382,0.3444252871921911,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.07099999999999973,0.02800000000000047,0.22600000000000087,0.02800000000000047,0.22600000000000087,0.20899999999999963,0.4900000000000002,0.3609999999999989,,,,0.025918538307028213,0.01814297681491975,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-07T08:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,67.33,8.76,0.14475263171636582,9.1942579,7.89148421,0.4342579000000004,False,(allowed),8,False,False,True,False,0.09399999999999942,0.1349999999999998,0.19399999999999906,0.1349999999999998,0.19399999999999906,0.657,0.19399999999999906,0.657,885.0,,,0.020172344590622282,0.014120641213435595,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-08T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,72.65,9.285,0.19152563813127665,8.71042309,10.43415383,0.5745769099999993,False,(allowed),8,,,,True,0.0519999999999996,0.11400000000000077,0.0519999999999996,0.11400000000000077,0.0519999999999996,0.45500000000000007,0.0519999999999996,0.6020000000000003,,,,0.01615971654691103,0.011311801582837722,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-09T04:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,69.8,8.755,0.18733113856281908,9.31699342,7.63101317,0.5619934199999985,False,(allowed),8,,,,True,0.0129999999999999,0.041999999999999815,0.02200000000000024,0.045999999999999375,0.07000000000000028,0.42799999999999905,0.07000000000000028,0.42799999999999905,,,,0.015578474210605568,0.010904931947423898,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-09T14:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,56.45,8.735,0.1700304204954919,9.24509126,7.71481748,0.5100912600000012,False,ALLOW_15M_FAST,2,,,,True,0.049999999999998934,0.28200000000000003,0.049999999999998934,0.33699999999999974,0.049999999999998934,0.4480000000000004,0.049999999999998934,0.4480000000000004,,,,0.01712438672248566,0.01198707070573996,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-10T08:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,47.25,8.895,0.17433288569686875,9.41799866,7.84900269,0.5229986600000007,False,(allowed),2,,,,True,0.019999999999999574,0.12100000000000044,0.019999999999999574,0.2680000000000007,0.019999999999999574,0.27800000000000047,0.1559999999999988,0.391,,,,0.01700769175966911,0.011905384231768377,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-10T20:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,84.19,9.153,0.17172899047959936,8.63781303,10.18337394,0.5151869700000002,False,(allowed),8,,,,True,0.019999999999999574,0.09100000000000108,0.019999999999999574,0.12900000000000134,0.13299999999999912,0.20899999999999963,0.13299999999999912,0.4740000000000002,,,,0.017766365480866096,0.012436455836606266,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-11T17:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,64.75,9.089,0.14714645508966107,8.64756063,9.97187873,0.4414393700000012,False,(allowed),8,,,,True,0.19699999999999918,0.034000000000000696,0.19699999999999918,0.05799999999999983,0.19699999999999918,0.41000000000000014,0.19699999999999918,0.4109999999999996,,,,0.020589463961947878,0.014412624773363514,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,69.87,8.788,0.1740396362361461,9.31011891,7.74376218,0.5221189099999997,False,(allowed),8,,,,True,0.03599999999999959,0.02099999999999902,0.045999999999999375,0.02200000000000024,0.10899999999999999,0.051000000000000156,0.10999999999999943,0.6470000000000002,,,,0.016831414897422518,0.011781990428195761,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-12T13:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,56.63,8.754,0.15870254348932994,9.23010763,7.80178474,0.47610762999999956,False,ALLOW_15M_FAST,2,,,,True,0.07499999999999929,0.030000000000001137,0.07499999999999929,0.08000000000000007,0.07599999999999874,0.08500000000000085,0.07599999999999874,0.6810000000000009,,,,0.018386598845307325,0.012870619191715128,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-14T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.54,9.219,0.18119801204702174,8.67540596,10.30618807,0.5435940399999986,False,ALLOW_15M_FAST,1,,,,True,0.03300000000000125,0.05599999999999916,0.07399999999999984,0.15899999999999892,0.07399999999999984,0.2969999999999988,0.1509999999999998,0.2969999999999988,,,,0.016959347089235976,0.011871542962465183,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,52.59,9.235,0.17051257161197284,8.72346229,10.25807543,0.5115377099999989,False,ALLOW_15M_FAST,1,,,,True,0.05799999999999983,0.21199999999999974,0.05799999999999983,0.31299999999999883,0.05799999999999983,0.31299999999999883,0.19700000000000095,0.31299999999999883,,,,0.018053409982227937,0.012637386987559555,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-15T13:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,63.47,9.159,0.16419851080728148,8.66640447,10.14419106,0.4925955300000009,False,(allowed),6,,,,True,0.08699999999999974,0.05900000000000105,0.21099999999999852,0.05900000000000105,0.21099999999999852,0.05900000000000105,0.5179999999999989,0.05900000000000105,,,,0.018593347771547954,0.013015343440083569,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-16T03:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,53.34,9.277,0.16489727705670457,8.78230817,10.26638366,0.49469182999999894,False,ALLOW_15M_FAST,1,,,,True,0.08200000000000074,0.016000000000000014,0.08200000000000074,0.06999999999999851,0.40000000000000036,0.15499999999999936,0.588000000000001,0.15499999999999936,,,,0.01875308917068636,0.013127162419480453,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.44,9.314,0.155767244057427,8.84669827,10.24860346,0.46730173000000086,False,ALLOW_15M_FAST,1,,,,True,0.1720000000000006,0.19200000000000017,0.36299999999999955,0.19200000000000017,0.36299999999999955,0.19200000000000017,0.5510000000000002,0.19200000000000017,,,,0.01993144771794443,0.0139520134025611,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-16T13:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,45.49,9.325,0.155767244057427,8.85769827,10.25960346,0.4673017299999991,False,ALLOW_ALIGNED_TREND,2,,,,True,0.16100000000000136,0.2029999999999994,0.3520000000000003,0.2029999999999994,0.3520000000000003,0.2029999999999994,0.5400000000000009,0.2029999999999994,,,,0.019954987112930266,0.013968490979051184,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,46.04,9.453,0.16906958376761083,8.94579125,10.4674175,0.5072087500000002,False,ALLOW_15M_FAST,1,,,,True,0.19899999999999984,0.1529999999999987,0.2240000000000002,0.1529999999999987,0.4120000000000008,0.1529999999999987,0.4120000000000008,0.1529999999999987,,,,0.018637296773764245,0.013046107741634972,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,57.55,9.43,0.18730097505008775,8.86809707,10.55380585,0.5619029300000005,False,ALLOW_15M_FAST,1,,,,True,0.1739999999999995,0.0030000000000001137,0.4350000000000005,0.0030000000000001137,0.4350000000000005,0.0030000000000001137,0.4350000000000005,0.3349999999999991,,,,0.01678225810283636,0.011747580671985452,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,49.03,9.554,0.18342233397508154,9.003733,10.654534,0.5502669999999998,False,ALLOW_ALIGNED_TREND,4,,,,True,0.24799999999999933,0.10400000000000098,0.31099999999999994,0.10400000000000098,0.31099999999999994,0.12400000000000055,0.31099999999999994,0.45899999999999963,,,,0.01736248039588055,0.012153736277116385,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-18T20:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,77.55,9.276,0.18131507526966104,9.81994523,8.18810955,0.5439452300000003,False,(allowed),8,,,,True,0.018000000000000682,0.06600000000000072,0.11899999999999977,0.06600000000000072,0.18099999999999916,0.09399999999999942,0.2829999999999995,0.09399999999999942,,,,0.017053187505661177,0.011937231253962824,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-19T18:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,65.65,9.131,0.16920752186979054,9.63862257,8.11575487,0.5076225700000006,False,(allowed),6,,,,True,0.0519999999999996,0.0730000000000004,0.1379999999999999,0.0730000000000004,0.1379999999999999,0.22799999999999976,0.1379999999999999,0.35599999999999987,,,,0.01798777386907755,0.012591441708354287,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,57.11,9.101,0.1704740982317528,9.61242229,8.07815541,0.5114222899999987,False,ALLOW_15M_FAST,2,,,,True,0.008000000000000895,0.2579999999999991,0.008000000000000895,0.2579999999999991,0.008000000000000895,0.3009999999999984,0.008000000000000895,0.4549999999999983,,,,0.01779546996279733,0.012456828973958129,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-21T12:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,75.05,9.409,0.16351851012670243,9.000203724683244,10.226592550633512,0.40879627531675666,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.06599999999999895,0.08200000000000074,0.06599999999999895,0.17600000000000016,0.14699999999999847,0.17600000000000016,0.14699999999999847,0.27000000000000135,,,,0.02301635452208907,0.01611144816546235,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-22T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,69.53,9.392,0.16470560012695531,8.98023599968261,10.215528000634777,0.4117640003173886,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.1330000000000009,0.019999999999999574,0.1639999999999997,0.019999999999999574,0.1639999999999997,0.12399999999999878,0.1639999999999997,0.2530000000000001,,,,0.022809181941016277,0.015966427358711392,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-23T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,76.53,9.232,0.1454453155121505,9.595613288780376,8.504773422439246,0.36361328878037646,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.07399999999999984,0.04100000000000037,0.07399999999999984,0.15300000000000047,0.08699999999999974,0.1590000000000007,0.08699999999999974,0.2110000000000003,,,,0.025389611119455414,0.01777272778361879,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-24T20:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,75.35,9.403,0.13417574319865538,9.067560642003363,10.073878715993278,0.3354393579966377,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.0389999999999997,0.0519999999999996,0.0389999999999997,0.06400000000000006,0.03999999999999915,0.12100000000000044,0.13199999999999967,0.12100000000000044,,,,0.0280318924295528,0.01962232470068696,False,False,False,False,192
60d,LINK/USDT:USDT,2026-04-26T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,60.65,9.342,0.11091110825884756,9.064722229352881,9.896555541294239,0.2772777706471192,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,0.0,0.04800000000000004,0.07699999999999996,0.04800000000000004,0.19299999999999962,0.04800000000000004,0.24599999999999866,0.05000000000000071,,,,0.033691846188020624,0.023584292331614434,False,False,False,True,128
60d,LINK/USDT:USDT,2026-04-26T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,63.9,9.417,0.10674478212114923,9.150138044697126,9.950723910605745,0.2668619553028737,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.06799999999999962,0.01699999999999946,0.08099999999999952,0.01699999999999946,0.17099999999999937,0.125,0.17099999999999937,0.125,,,,0.03528790752249499,0.024701535265746494,False,False,False,True,96
60d,SOL/USDT:USDT,2026-02-27T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,74.77,83.53,2.3762981708736737,90.65889451,69.27221097,7.128894509999995,True,(allowed),8,,,,True,1.6400000000000006,0.1799999999999926,2.480000000000004,0.1799999999999926,6.469999999999999,0.1799999999999926,6.469999999999999,5.349999999999994,,,,0.01171710422742671,0.008201972959198696,False,False,False,False,192
60d,SOL/USDT:USDT,2026-02-28T06:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,53.51,81.5,2.142331634171256,87.9269949,68.64601019,6.426994899999997,False,ALLOW_15M_FAST,1,False,False,True,False,4.439999999999998,0.0,4.439999999999998,0.0,4.439999999999998,7.3799999999999955,4.439999999999998,7.3799999999999955,1200.0,,,0.012680887610475627,0.008876621327332938,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-01T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,69.67,84.29,2.447216950984611,76.94834915,98.97330171,7.341650850000008,True,(allowed),8,,,,True,4.589999999999989,0.07000000000000739,4.589999999999989,0.07000000000000739,4.589999999999989,2.6500000000000057,6.029999999999987,2.6500000000000057,,,,0.011481069002348418,0.008036748301643894,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-04T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,66.02,86.92,2.73170925060005,80.09072687349988,100.57854625300025,6.8292731265001265,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,True,,,False,1.1400000000000006,1.7999999999999972,1.1400000000000006,2.1700000000000017,7.230000000000004,2.1700000000000017,7.230000000000004,2.1700000000000017,,1170.0,,0.012727562419888873,0.008909293693922212,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-04T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,69.69,87.38,2.746116649752083,80.51470837561979,101.1105832487604,6.865291624380205,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,4.1000000000000085,0.4399999999999977,5.740000000000009,0.4399999999999977,6.77000000000001,0.4399999999999977,6.77000000000001,0.4399999999999977,,,,0.012727791444385819,0.008909454011070073,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-05T07:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,56.93,90.81,2.9746571168940044,81.88602865,108.6579427,8.923971350000002,False,ALLOW_15M_FAST,2,,,,True,2.0999999999999943,1.2000000000000028,2.0999999999999943,1.2000000000000028,2.0999999999999943,3.3599999999999994,2.0999999999999943,7.290000000000006,,,,0.010175962745554979,0.007123173921888486,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-05T09:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,51.71,91.29,2.8778958942587187,82.65631232,108.55737537,8.633687680000008,False,ALLOW_15M_FAST,1,,,,True,1.6199999999999903,0.4700000000000131,1.6199999999999903,3.440000000000012,1.6199999999999903,4.030000000000001,1.6199999999999903,7.77000000000001,,,,0.01057369728713651,0.007401588100995557,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-06T16:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,82.89,84.57,2.548045989105509,92.21413797,69.28172407,7.644137970000003,True,(allowed),8,,,,True,1.0499999999999972,1.2600000000000051,1.0499999999999972,1.2600000000000051,1.309999999999988,1.2600000000000051,3.4599999999999937,1.2600000000000051,,,,0.011063379589942168,0.007744365712959518,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-07T04:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.44,84.23,2.3064602908399436,91.14938087,70.39123825,6.919380869999998,False,ALLOW_15M_FAST,1,,,,True,0.4100000000000108,0.25,0.4100000000000108,0.6400000000000006,2.200000000000003,0.6400000000000006,4.049999999999997,0.6400000000000006,,,,0.012173054436877677,0.008521138105814374,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-07T14:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.01,84.24,2.091641781387504,90.51492534,71.69014931,6.27492534000001,False,ALLOW_15M_FAST,1,,,,True,0.9799999999999898,0.1600000000000108,2.019999999999996,0.1600000000000108,3.1299999999999955,0.1600000000000108,4.059999999999988,1.4699999999999989,,,,0.01342486092432135,0.009397402647024945,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-08T14:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,62.76,82.03,1.852527155083292,87.58758147,70.91483707,5.557581470000002,True,(allowed),6,,,,True,0.7399999999999949,0.3299999999999983,0.7999999999999972,0.9000000000000057,1.8499999999999943,3.6799999999999926,1.8499999999999943,5.6200000000000045,,,,0.01476001754410628,0.010332012280874395,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-08T22:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,51.98,81.27,1.818658618413655,86.72597586,70.35804829,5.4559758600000094,False,ALLOW_15M_FAST,1,False,False,True,False,0.3100000000000023,1.990000000000009,0.3100000000000023,3.3100000000000023,0.3100000000000023,5.730000000000004,0.3100000000000023,7.510000000000005,1245.0,,,0.014895593764595552,0.010426915635216886,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-09T16:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,67.15,85.01,1.9963031482541884,79.02109056,96.98781889,5.9889094400000005,True,(allowed),8,,,,True,1.9899999999999949,0.7400000000000091,1.9899999999999949,0.7400000000000091,3.569999999999993,0.7400000000000091,3.769999999999996,0.7400000000000091,,,,0.014194570956811795,0.009936199669768258,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-10T15:00:00+00:00,15m_fast,supertrend_trend,ranging,LONG,55.22,88.07,1.9268713088756588,83.25282173,97.70435654,4.817178269999999,False,ALLOW_15M_FAST,1,,,,True,0.710000000000008,2.039999999999992,0.710000000000008,3.1199999999999903,0.710000000000008,3.769999999999996,0.710000000000008,3.769999999999996,,,,0.018282487187255374,0.01279774103107876,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-11T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,71.12,85.83,2.0863105924197596,80.6142235189506,96.26155296209879,5.215776481049403,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.39000000000000057,0.3999999999999915,1.0,0.7600000000000051,2.230000000000004,1.5300000000000011,2.230000000000004,1.5300000000000011,,,,0.016455843211810945,0.01151909024826766,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-11T16:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,66.23,85.37,2.006769752970136,80.35307561757466,95.40384876485068,5.016924382425344,False,ALLOW_ADAPTIVE_TREND_ROUTE,88,,,,True,2.6899999999999977,0.13000000000000966,2.6899999999999977,0.13000000000000966,2.6899999999999977,0.7400000000000091,8.009999999999991,0.7400000000000091,,,,0.01701640158242317,0.011911481107696218,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T00:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,68.16,87.99,1.7362058929782782,82.78138232,98.40723536,5.208617679999989,True,(allowed),8,True,,,False,0.6000000000000085,0.47999999999998977,0.6000000000000085,0.47999999999998977,5.240000000000009,0.6799999999999926,9.66000000000001,0.6799999999999926,,1380.0,,0.016893157725487003,0.011825210407840901,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T00:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,46.12,87.99,1.7362058929782782,82.78138232,98.40723536,5.208617679999989,False,ALLOW_ALIGNED_TREND,2,True,,,False,0.6000000000000085,0.47999999999998977,0.6000000000000085,0.47999999999998977,5.240000000000009,0.6799999999999926,9.66000000000001,0.6799999999999926,,1380.0,,0.016893157725487003,0.011825210407840901,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T03:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,46.12,88.24,1.7362058929782782,83.03138232,98.65723536,5.208617679999989,False,ALLOW_ALIGNED_TREND,2,,,,True,0.3500000000000085,0.5999999999999943,0.5900000000000034,0.5999999999999943,4.990000000000009,0.9299999999999926,9.41000000000001,0.9299999999999926,,,,0.01694115510509118,0.011858808573563827,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T05:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,46.57,88.27,1.6893340434798296,83.20199787,98.40600426,5.068002129999996,False,ALLOW_ALIGNED_TREND,6,True,,,False,0.3200000000000074,0.21999999999999886,0.5600000000000023,0.21999999999999886,6.0,0.9599999999999937,9.38000000000001,0.9599999999999937,,1350.0,,0.017417119751684095,0.012191983826178865,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,56.07,88.7,1.5246884010783883,84.1259348,97.84813041,4.574065200000007,False,ALLOW_15M_FAST,1,True,,,False,4.530000000000001,0.20000000000000284,5.569999999999993,0.20000000000000284,7.239999999999995,0.20000000000000284,8.950000000000003,0.20000000000000284,,390.0,,0.019391940455942752,0.013574358319159926,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,69.73,88.7,1.5246884010783883,84.1259348,97.84813041,4.574065200000007,True,(allowed),6,True,,,False,4.530000000000001,0.20000000000000284,5.569999999999993,0.20000000000000284,7.239999999999995,0.20000000000000284,8.950000000000003,0.20000000000000284,,390.0,,0.019391940455942752,0.013574358319159926,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,47.3,88.7,1.5246884010783883,84.1259348,97.84813041,4.574065200000007,False,ALLOW_ALIGNED_TREND,6,True,,,False,4.530000000000001,0.20000000000000284,5.569999999999993,0.20000000000000284,7.239999999999995,0.20000000000000284,8.950000000000003,0.20000000000000284,,390.0,,0.019391940455942752,0.013574358319159926,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-16T11:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,56.02,93.87,1.8362574406593362,88.36122768,104.88754464,5.508772320000006,False,ALLOW_15M_FAST,1,,,,True,1.2099999999999937,1.5500000000000114,1.2099999999999937,1.5500000000000114,3.780000000000001,1.5500000000000114,3.780000000000001,1.5500000000000114,,,,0.01704009433448502,0.011928066034139515,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-16T18:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,52.17,94.72,1.876619936078713,89.09014019,105.97971962,5.629859809999999,False,ALLOW_15M_FAST,1,,,,True,2.930000000000007,0.5900000000000034,2.930000000000007,0.5900000000000034,2.930000000000007,1.6200000000000045,2.930000000000007,6.209999999999994,,,,0.016824575246394993,0.011777202672476495,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-18T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,84.39,91.95,1.9350510749762913,97.75515322,80.33969355,5.805153219999994,True,(allowed),8,,,,True,3.4399999999999977,0.04999999999999716,3.4399999999999977,0.04999999999999716,3.4399999999999977,0.04999999999999716,5.159999999999997,0.04999999999999716,,,,0.01583937520946262,0.011087562646623835,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-19T04:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,65.02,89.89,2.0034413721469666,95.90032412,77.86935177,6.010324119999993,False,ALLOW_15M_FAST,2,,,,True,1.3200000000000074,0.20000000000000284,1.3200000000000074,0.5699999999999932,3.0999999999999943,0.5699999999999932,3.0999999999999943,0.8900000000000006,,,,0.014955932193553666,0.010469152535487565,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-19T05:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,50.02,89.86,2.0034413721469666,95.87032412,77.83935177,6.010324120000007,False,ALLOW_ALIGNED_TREND,2,,,,True,1.2900000000000063,0.23000000000000398,1.8900000000000006,0.5999999999999943,3.069999999999993,0.5999999999999943,3.069999999999993,0.9200000000000017,,,,0.014950940782208579,0.010465658547546006,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-19T08:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,49.25,89.37,2.011766988422184,95.40530097,77.29939807,6.035300969999994,False,ALLOW_ALIGNED_TREND,2,,,,True,0.3299999999999983,1.0899999999999892,2.2700000000000102,1.0899999999999892,2.5799999999999983,1.0899999999999892,2.5799999999999983,1.4099999999999966,,,,0.01480787792427195,0.010365514546990365,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-19T12:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,63.53,88.99,1.9694979178205985,94.89849375,77.17301249,5.908493750000005,False,ALLOW_15M_FAST,2,,,,True,2.1999999999999886,0.07000000000000739,2.1999999999999886,0.23000000000000398,2.1999999999999886,1.440000000000012,2.1999999999999886,1.7900000000000063,,,,0.015061368220961548,0.010542957754673081,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-19T13:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,48.53,88.08,1.9694979178205985,93.98849375,76.26301249,5.908493750000005,False,ALLOW_ALIGNED_TREND,4,,,,True,1.289999999999992,0.8100000000000023,1.289999999999992,1.1400000000000006,1.289999999999992,2.3500000000000085,1.289999999999992,2.700000000000003,,,,0.014907352656504025,0.010435146859552815,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-22T00:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,63.1,87.5,1.599098369090277,92.29729511,77.90540979,4.797295109999993,True,(allowed),6,,,,True,1.3199999999999932,1.6099999999999994,1.3199999999999932,1.6400000000000006,2.4599999999999937,1.6400000000000006,2.5,4.739999999999995,,,,0.018239444935877654,0.012767611455114356,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-22T12:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,66.43,86.79,1.6279770834152105,91.67393125,77.0221375,4.883931249999989,True,(allowed),8,False,False,True,False,0.04000000000000625,0.8900000000000006,0.39000000000000057,0.8900000000000006,1.7900000000000063,5.140000000000001,1.7900000000000063,5.449999999999989,1380.0,,,0.017770520418361784,0.01243936429285325,False,False,False,False,192
